year,comuna,hour,weekday,month,count
2018,14,23,6,3,1
2018,14,23,6,4,3
2018,14,23,6,6,1
2018,14,23,6,7,1
2018,14,23,6,8,2
2018,14,23,6,9,1
2018,14,23,6,10,1
2018,15,0,0,1,3
2018,15,0,0,2,1
2018,15,0,0,3,2
2018,15,0,0,5,4
2018,15,0,0,6,1
2018,15,0,0,7,1
2018,15,0,0,8,1
2018,15,0,0,9,2
2018,15,0,0,10,3
2018,15,0,0,11,1
2018,15,0,0,12,2
2018,15,0,1,1,1
2018,15,0,1,4,1
2018,15,0,1,7,3
2018,15,0,1,8,1
2018,15,0,1,10,2
2018,15,0,1,11,4
2018,15,0,1,12,1
2018,15,0,2,1,2
2018,15,0,2,6,1
2018,15,0,2,7,1
2018,15,0,2,8,1
2018,15,0,2,11,1
2018,15,0,2,12,2
2018,15,0,3,2,1
2018,15,0,3,3,1
2018,15,0,3,5,2
2018,15,0,3,12,1
2018,15,0,4,2,1
2018,15,0,4,7,1
2018,15,0,4,8,1
2018,15,0,4,11,2
2018,15,0,4,12,3
2018,15,0,5,2,1
2018,15,0,5,4,1
2018,15,0,5,5,2
2018,15,0,5,6,1
2018,15,0,5,7,1
2018,15,0,5,8,1
2018,15,0,5,10,1
2018,15,0,6,1,2
2018,15,0,6,2,1
2018,15,0,6,4,1
2018,15,0,6,7,1
2018,15,0,6,8,1
2018,15,0,6,9,1
2018,15,0,6,11,1
2018,15,1,0,1,1
2018,15,1,0,4,1
2018,15,1,0,6,1
2018,15,1,0,8,3
2018,15,1,0,9,1
2018,15,1,0,10,3
2018,15,1,1,1,1
2018,15,1,1,7,1
2018,15,1,1,10,1
2018,15,1,2,2,1
2018,15,1,2,3,1
2018,15,1,2,7,1
2018,15,1,3,1,1
2018,15,1,3,3,1
2018,15,1,3,5,3
2018,15,1,4,3,2
2018,15,1,4,4,2
2018,15,1,4,6,1
2018,15,1,4,9,1
2018,15,1,5,1,1
2018,15,1,5,3,1
2018,15,1,5,5,1
2018,15,1,5,7,4
2018,15,1,6,1,2
2018,15,1,6,5,2
2018,15,1,6,6,1
2018,15,1,6,7,1
2018,15,1,6,12,1
2018,15,2,0,10,1
2018,15,2,1,1,1
2018,15,2,1,2,1
2018,15,2,1,5,1
2018,15,2,1,7,1
2018,15,2,1,12,1
2018,15,2,2,1,1
2018,15,2,2,4,1
2018,15,2,2,11,2
2018,15,2,3,1,3
2018,15,2,3,3,1
2018,15,2,3,11,1
2018,15,2,4,11,1
2018,15,2,5,3,2
2018,15,2,5,4,2
2018,15,2,5,7,1
2018,15,2,5,8,2
2018,15,2,5,9,2
2018,15,2,5,12,1
2018,15,2,6,1,1
2018,15,2,6,3,2
2018,15,2,6,4,1
2018,15,2,6,5,1
2018,15,2,6,6,2
2018,15,2,6,7,2
2018,15,2,6,9,2
2018,15,2,6,11,2
2018,15,3,0,1,2
2018,15,3,0,3,1
2018,15,3,0,5,1
2018,15,3,0,6,1
2018,15,3,0,8,1
2018,15,3,0,9,2
2018,15,3,0,11,1
2018,15,3,1,8,1
2018,15,3,1,11,1
2018,15,3,1,12,1
2018,15,3,2,2,1
2018,15,3,2,3,1
2018,15,3,2,6,1
2018,15,3,3,2,1
2018,15,3,3,5,5
2018,15,3,3,9,1
2018,15,3,3,11,1
2018,15,3,3,12,2
2018,15,3,4,2,2
2018,15,3,5,1,3
2018,15,3,5,6,1
2018,15,3,5,7,1
2018,15,3,5,9,1
2018,15,3,5,10,1
2018,15,3,6,2,1
2018,15,3,6,5,1
2018,15,3,6,6,1
2018,15,3,6,8,3
2018,15,3,6,9,1
2018,15,3,6,10,1
2018,15,3,6,11,1
2018,15,4,0,1,1
2018,15,4,0,7,1
2018,15,4,0,8,2
2018,15,4,0,10,1
2018,15,4,1,12,3
2018,15,4,2,7,1
2018,15,4,2,9,1
2018,15,4,3,1,1
2018,15,4,3,2,1
2018,15,4,3,4,1
2018,15,4,3,6,2
2018,15,4,3,10,1
2018,15,4,4,2,1
2018,15,4,4,3,1
2018,15,4,5,10,1
2018,15,4,5,11,2
2018,15,4,5,12,1
2018,15,4,6,1,2
2018,15,4,6,2,1
2018,15,4,6,3,1
2018,15,4,6,4,1
2018,15,4,6,5,1
2018,15,4,6,7,1
2018,15,4,6,8,2
2018,15,5,0,1,1
2018,15,5,0,4,1
2018,15,5,0,5,2
2018,15,5,0,6,1
2018,15,5,0,7,2
2018,15,5,0,8,1
2018,15,5,0,9,1
2018,15,5,0,10,1
2018,15,5,0,11,1
2018,15,5,1,1,1
2018,15,5,1,2,2
2018,15,5,1,10,3
2018,15,5,1,11,3
2018,15,5,1,12,1
2018,15,5,2,2,2
2018,15,5,2,5,2
2018,15,5,2,10,3
2018,15,5,2,11,1
2018,15,5,3,1,2
2018,15,5,3,3,1
2018,15,5,3,6,1
2018,15,5,3,9,1
2018,15,5,4,4,2
2018,15,5,4,8,1
2018,15,5,4,10,1
2018,15,5,5,3,1
2018,15,5,5,5,2
2018,15,5,5,10,1
2018,15,5,5,11,1
2018,15,5,6,3,2
2018,15,5,6,5,1
2018,15,5,6,6,2
2018,15,5,6,8,1
2018,15,5,6,9,2
2018,15,5,6,11,4
2018,15,5,6,12,1
2018,15,6,0,3,2
2018,15,6,0,4,2
2018,15,6,0,5,3
2018,15,6,0,7,2
2018,15,6,0,8,1
2018,15,6,0,9,3
2018,15,6,0,11,1
2018,15,6,1,2,2
2018,15,6,1,5,4
2018,15,6,1,7,2
2018,15,6,1,10,1
2018,15,6,2,7,1
2018,15,6,2,8,1
2018,15,6,2,10,1
2018,15,6,2,11,1
2018,15,6,3,5,3
2018,15,6,3,6,1
2018,15,6,3,9,2
2018,15,6,4,4,1
2018,15,6,4,6,1
2018,15,6,4,7,2
2018,15,6,4,8,1
2018,15,6,5,3,1
2018,15,6,5,4,1
2018,15,6,5,7,1
2018,15,6,5,8,1
2018,15,6,5,9,1
2018,15,6,5,11,1
2018,15,6,6,3,1
2018,15,6,6,4,4
2018,15,6,6,7,6
2018,15,6,6,9,1
2018,15,6,6,10,1
2018,15,6,6,11,1
2018,15,7,0,3,1
2018,15,7,0,5,1
2018,15,7,0,7,2
2018,15,7,0,9,2
2018,15,7,0,10,1
2018,15,7,0,12,1
2018,15,7,1,1,1
2018,15,7,1,4,1
2018,15,7,1,5,1
2018,15,7,1,6,1
2018,15,7,1,8,1
2018,15,7,1,9,3
2018,15,7,1,10,1
2018,15,7,2,6,1
2018,15,7,2,8,1
2018,15,7,2,10,1
2018,15,7,3,4,1
2018,15,7,3,6,1
2018,15,7,3,7,1
2018,15,7,3,8,4
2018,15,7,3,9,1
2018,15,7,3,10,1
2018,15,7,4,4,1
2018,15,7,4,5,2
2018,15,7,4,10,1
2018,15,7,5,2,1
2018,15,7,5,4,1
2018,15,7,5,6,1
2018,15,7,5,7,2
2018,15,7,5,8,1
2018,15,7,5,9,3
2018,15,7,6,1,2
2018,15,7,6,3,1
2018,15,7,6,5,1
2018,15,7,6,8,1
2018,15,7,6,9,1
2018,15,7,6,10,1
2018,15,7,6,11,1
2018,15,8,0,1,4
2018,15,8,0,2,1
2018,15,8,0,3,1
2018,15,8,0,4,1
2018,15,8,0,7,3
2018,15,8,0,10,2
2018,15,8,0,11,1
2018,15,8,0,12,1
2018,15,8,1,4,1
2018,15,8,1,5,2
2018,15,8,1,6,1
2018,15,8,1,8,1
2018,15,8,1,12,3
2018,15,8,2,1,1
2018,15,8,2,3,2
2018,15,8,2,4,1
2018,15,8,2,6,2
2018,15,8,2,7,1
2018,15,8,2,9,1
2018,15,8,2,11,2
2018,15,8,2,12,1
2018,15,8,3,5,2
2018,15,8,3,8,1
2018,15,8,3,9,1
2018,15,8,4,4,1
2018,15,8,4,6,2
2018,15,8,4,8,1
2018,15,8,4,9,2
2018,15,8,4,10,1
2018,15,8,4,11,1
2018,15,8,5,2,1
2018,15,8,5,3,1
2018,15,8,5,6,1
2018,15,8,5,9,2
2018,15,8,5,10,3
2018,15,8,5,12,1
2018,15,8,6,1,2
2018,15,8,6,3,1
2018,15,8,6,4,2
2018,15,8,6,6,2
2018,15,8,6,8,5
2018,15,8,6,12,2
2018,15,9,0,2,1
2018,15,9,0,3,1
2018,15,9,0,4,2
2018,15,9,0,7,1
2018,15,9,0,10,2
2018,15,9,0,11,1
2018,15,9,1,1,1
2018,15,9,1,2,2
2018,15,9,1,5,2
2018,15,9,1,6,2
2018,15,9,1,7,1
2018,15,9,1,8,1
2018,15,9,1,9,1
2018,15,9,1,11,1
2018,15,9,1,12,2
2018,15,9,2,1,2
2018,15,9,2,3,2
2018,15,9,2,4,2
2018,15,9,3,1,1
2018,15,9,3,7,1
2018,15,9,3,8,3
2018,15,9,3,9,2
2018,15,9,3,10,1
2018,15,9,4,3,1
2018,15,9,4,4,1
2018,15,9,4,5,1
2018,15,9,4,6,1
2018,15,9,4,7,2
2018,15,9,4,8,2
2018,15,9,4,9,1
2018,15,9,5,1,1
2018,15,9,5,5,1
2018,15,9,5,11,5
2018,15,9,6,2,1
2018,15,9,6,3,1
2018,15,9,6,4,3
2018,15,9,6,5,3
2018,15,9,6,7,2
2018,15,9,6,8,4
2018,15,9,6,9,3
2018,15,9,6,10,2
2018,15,9,6,12,1
2018,15,10,0,1,3
2018,15,10,0,2,4
2018,15,10,0,3,2
2018,15,10,0,4,1
2018,15,10,0,7,1
2018,15,10,0,8,4
2018,15,10,0,9,7
2018,15,10,0,11,1
2018,15,10,1,1,1
2018,15,10,1,2,2
2018,15,10,1,3,4
2018,15,10,1,4,2
2018,15,10,1,5,3
2018,15,10,1,6,1
2018,15,10,1,7,2
2018,15,10,1,9,1
2018,15,10,1,10,4
2018,15,10,1,11,2
2018,15,10,2,1,3
2018,15,10,2,4,4
2018,15,10,2,5,2
2018,15,10,2,6,2
2018,15,10,2,7,1
2018,15,10,2,8,2
2018,15,10,2,10,2
2018,15,10,2,11,2
2018,15,10,3,1,1
2018,15,10,3,3,2
2018,15,10,3,4,1
2018,15,10,3,5,1
2018,15,10,3,6,1
2018,15,10,3,7,4
2018,15,10,3,8,1
2018,15,10,3,10,1
2018,15,10,3,11,1
2018,15,10,4,2,1
2018,15,10,4,3,4
2018,15,10,4,5,1
2018,15,10,4,6,1
2018,15,10,4,7,1
2018,15,10,4,9,1
2018,15,10,5,1,1
2018,15,10,5,3,1
2018,15,10,5,6,1
2018,15,10,5,7,2
2018,15,10,5,8,1
2018,15,10,5,9,1
2018,15,10,5,10,1
2018,15,10,5,11,1
2018,15,10,5,12,1
2018,15,10,6,1,6
2018,15,10,6,2,2
2018,15,10,6,3,2
2018,15,10,6,4,2
2018,15,10,6,6,2
2018,15,10,6,7,1
2018,15,10,6,10,1
2018,15,10,6,11,1
2018,15,10,6,12,1
2018,15,11,0,1,3
2018,15,11,0,2,3
2018,15,11,0,3,1
2018,15,11,0,4,1
2018,15,11,0,5,1
2018,15,11,0,6,4
2018,15,11,0,7,2
2018,15,11,0,8,1
2018,15,11,0,9,3
2018,15,11,0,12,1
2018,15,11,1,1,1
2018,15,11,1,3,1
2018,15,11,1,4,1
2018,15,11,1,5,3
2018,15,11,1,8,1
2018,15,11,1,9,1
2018,15,11,1,10,2
2018,15,11,1,11,1
2018,15,11,2,3,2
2018,15,11,2,4,1
2018,15,11,2,5,1
2018,15,11,2,8,2
2018,15,11,2,9,3
2018,15,11,2,10,1
2018,15,11,2,12,2
2018,15,11,3,1,2
2018,15,11,3,2,1
2018,15,11,3,3,1
2018,15,11,3,5,1
2018,15,11,3,6,1
2018,15,11,3,7,1
2018,15,11,3,8,1
2018,15,11,3,9,1
2018,15,11,3,10,1
2018,15,11,3,11,1
2018,15,11,3,12,1
2018,15,11,4,1,1
2018,15,11,4,5,1
2018,15,11,4,6,3
2018,15,11,4,7,1
2018,15,11,4,9,6
2018,15,11,4,12,1
2018,15,11,5,2,1
2018,15,11,5,3,6
2018,15,11,5,4,3
2018,15,11,5,5,1
2018,15,11,5,6,1
2018,15,11,5,7,1
2018,15,11,5,10,2
2018,15,11,6,1,1
2018,15,11,6,2,2
2018,15,11,6,3,1
2018,15,11,6,4,2
2018,15,11,6,6,2
2018,15,11,6,7,1
2018,15,11,6,9,2
2018,15,11,6,11,2
2018,15,11,6,12,1
2018,15,12,0,1,1
2018,15,12,0,3,1
2018,15,12,0,4,2
2018,15,12,0,5,1
2018,15,12,0,6,1
2018,15,12,0,7,1
2018,15,12,0,8,1
2018,15,12,0,9,1
2018,15,12,0,10,2
2018,15,12,1,2,1
2018,15,12,1,3,2
2018,15,12,1,4,1
2018,15,12,1,5,2
2018,15,12,1,7,1
2018,15,12,1,9,1
2018,15,12,1,10,1
2018,15,12,2,1,4
2018,15,12,2,3,1
2018,15,12,2,6,1
2018,15,12,2,8,1
2018,15,12,3,3,1
2018,15,12,3,4,2
2018,15,12,3,6,2
2018,15,12,3,11,2
2018,15,12,4,2,1
2018,15,12,4,3,3
2018,15,12,4,4,2
2018,15,12,4,7,1
2018,15,12,4,8,2
2018,15,12,4,9,3
2018,15,12,4,10,1
2018,15,12,4,11,5
2018,15,12,4,12,1
2018,15,12,5,2,1
2018,15,12,5,3,1
2018,15,12,5,4,1
2018,15,12,5,5,1
2018,15,12,5,6,1
2018,15,12,5,8,1
2018,15,12,5,12,2
2018,15,12,6,2,3
2018,15,12,6,6,8
2018,15,12,6,7,3
2018,15,12,6,8,3
2018,15,12,6,9,2
2018,15,12,6,11,3
2018,15,13,0,1,1
2018,15,13,0,2,4
2018,15,13,0,3,1
2018,15,13,0,5,1
2018,15,13,0,6,1
2018,15,13,0,7,1
2018,15,13,1,2,1
2018,15,13,1,3,3
2018,15,13,1,5,1
2018,15,13,1,6,1
2018,15,13,1,7,4
2018,15,13,1,8,2
2018,15,13,1,12,3
2018,15,13,2,2,1
2018,15,13,2,3,1
2018,15,13,2,4,2
2018,15,13,2,6,1
2018,15,13,2,8,2
2018,15,13,2,10,2
2018,15,13,3,7,1
2018,15,13,3,8,3
2018,15,13,3,9,1
2018,15,13,3,10,4
2018,15,13,3,11,1
2018,15,13,4,1,2
2018,15,13,4,2,1
2018,15,13,4,3,1
2018,15,13,4,5,1
2018,15,13,4,6,2
2018,15,13,4,9,1
2018,15,13,5,1,1
2018,15,13,5,10,2
2018,15,13,5,11,1
2018,15,13,5,12,1
2018,15,13,6,2,1
2018,15,13,6,4,1
2018,15,13,6,8,2
2018,15,13,6,9,1
2018,15,13,6,10,1
2018,15,13,6,11,2
2018,15,13,6,12,1
2018,15,14,0,2,2
2018,15,14,0,3,1
2018,15,14,0,4,1
2018,15,14,0,8,1
2018,15,14,0,9,1
2018,15,14,0,10,2
2018,15,14,0,11,1
2018,15,14,1,2,1
2018,15,14,1,3,2
2018,15,14,1,4,2
2018,15,14,1,5,1
2018,15,14,1,6,1
2018,15,14,1,8,1
2018,15,14,1,9,4
2018,15,14,1,10,1
2018,15,14,1,11,1
2018,15,14,2,1,1
2018,15,14,2,3,2
2018,15,14,2,5,1
2018,15,14,2,8,2
2018,15,14,2,9,5
2018,15,14,2,10,1
2018,15,14,2,11,1
2018,15,14,3,3,3
2018,15,14,3,4,1
2018,15,14,3,6,1
2018,15,14,3,7,3
2018,15,14,4,1,1
2018,15,14,4,2,1
2018,15,14,4,3,1
2018,15,14,4,5,1
2018,15,14,4,6,1
2018,15,14,4,7,1
2018,15,14,4,9,2
2018,15,14,4,11,5
2018,15,14,4,12,1
2018,15,14,5,1,1
2018,15,14,5,6,2
2018,15,14,5,7,1
2018,15,14,5,8,1
2018,15,14,5,9,1
2018,15,14,5,10,1
2018,15,14,5,11,1
2018,15,14,5,12,4
2018,15,14,6,1,1
2018,15,14,6,2,1
2018,15,14,6,5,2
2018,15,14,6,6,1
2018,15,14,6,7,2
2018,15,14,6,8,1
2018,15,14,6,9,1
2018,15,15,0,1,2
2018,15,15,0,5,3
2018,15,15,0,7,2
2018,15,15,0,10,3
2018,15,15,1,1,1
2018,15,15,1,3,3
2018,15,15,1,4,2
2018,15,15,1,6,3
2018,15,15,1,7,2
2018,15,15,1,9,3
2018,15,15,1,10,2
2018,15,15,2,1,1
2018,15,15,2,5,3
2018,15,15,2,7,3
2018,15,15,2,8,2
2018,15,15,2,9,1
2018,15,15,2,10,4
2018,15,15,2,11,2
2018,15,15,2,12,1
2018,15,15,3,1,2
2018,15,15,3,2,1
2018,15,15,3,5,1
2018,15,15,3,6,2
2018,15,15,3,7,1
2018,15,15,3,10,1
2018,15,15,3,11,1
2018,15,15,3,12,3
2018,15,15,4,1,3
2018,15,15,4,6,2
2018,15,15,4,7,4
2018,15,15,4,9,2
2018,15,15,4,11,1
2018,15,15,5,1,1
2018,15,15,5,3,1
2018,15,15,5,4,1
2018,15,15,5,6,2
2018,15,15,5,7,2
2018,15,15,5,8,1
2018,15,15,5,9,1
2018,15,15,5,10,1
2018,15,15,6,1,1
2018,15,15,6,2,1
2018,15,15,6,4,2
2018,15,15,6,5,1
2018,15,15,6,6,2
2018,15,15,6,7,3
2018,15,15,6,9,2
2018,15,15,6,10,1
2018,15,15,6,11,2
2018,15,16,0,2,1
2018,15,16,0,3,1
2018,15,16,0,4,1
2018,15,16,0,6,1
2018,15,16,0,7,1
2018,15,16,0,8,1
2018,15,16,0,9,4
2018,15,16,0,10,1
2018,15,16,0,11,1
2018,15,16,1,6,2
2018,15,16,1,7,2
2018,15,16,1,8,1
2018,15,16,1,9,1
2018,15,16,1,10,2
2018,15,16,1,11,1
2018,15,16,2,2,1
2018,15,16,2,4,1
2018,15,16,2,6,4
2018,15,16,2,7,1
2018,15,16,2,8,2
2018,15,16,2,11,1
2018,15,16,2,12,1
2018,15,16,3,3,2
2018,15,16,3,4,1
2018,15,16,3,5,1
2018,15,16,3,8,1
2018,15,16,3,10,2
2018,15,16,3,12,1
2018,15,16,4,1,1
2018,15,16,4,2,3
2018,15,16,4,3,1
2018,15,16,4,4,2
2018,15,16,4,5,1
2018,15,16,4,6,1
2018,15,16,4,7,2
2018,15,16,4,8,2
2018,15,16,4,9,1
2018,15,16,5,4,3
2018,15,16,5,6,2
2018,15,16,5,7,1
2018,15,16,5,8,2
2018,15,16,5,9,2
2018,15,16,5,10,1
2018,15,16,6,1,1
2018,15,16,6,2,1
2018,15,16,6,5,1
2018,15,16,6,9,2
2018,15,16,6,10,1
2018,15,16,6,11,1
2018,15,17,0,1,1
2018,15,17,0,4,1
2018,15,17,0,5,2
2018,15,17,0,6,1
2018,15,17,0,9,1
2018,15,17,1,1,4
2018,15,17,1,3,1
2018,15,17,1,5,2
2018,15,17,1,6,1
2018,15,17,1,7,1
2018,15,17,1,9,1
2018,15,17,1,11,2
2018,15,17,2,1,4
2018,15,17,2,4,1
2018,15,17,2,5,1
2018,15,17,2,8,2
2018,15,17,2,10,1
2018,15,17,2,11,1
2018,15,17,2,12,1
2018,15,17,3,2,2
2018,15,17,3,3,1
2018,15,17,3,4,1
2018,15,17,3,6,1
2018,15,17,3,7,1
2018,15,17,3,8,1
2018,15,17,3,9,1
2018,15,17,3,10,3
2018,15,17,4,1,2
2018,15,17,4,7,1
2018,15,17,4,8,3
2018,15,17,4,9,3
2018,15,17,4,10,1
2018,15,17,4,11,1
2018,15,17,5,1,1
2018,15,17,5,3,3
2018,15,17,5,5,1
2018,15,17,5,7,1
2018,15,17,5,8,1
2018,15,17,5,9,1
2018,15,17,5,10,1
2018,15,17,5,12,1
2018,15,17,6,2,1
2018,15,17,6,3,5
2018,15,17,6,6,4
2018,15,17,6,7,1
2018,15,17,6,8,1
2018,15,17,6,9,3
2018,15,17,6,10,1
2018,15,17,6,12,1
2018,15,18,0,1,2
2018,15,18,0,2,3
2018,15,18,0,3,1
2018,15,18,0,4,3
2018,15,18,0,5,1
2018,15,18,0,6,1
2018,15,18,0,8,3
2018,15,18,0,10,1
2018,15,18,0,12,1
2018,15,18,1,1,1
2018,15,18,1,2,1
2018,15,18,1,3,2
2018,15,18,1,4,2
2018,15,18,1,5,1
2018,15,18,1,7,2
2018,15,18,1,8,4
2018,15,18,1,9,1
2018,15,18,1,10,1
2018,15,18,2,1,3
2018,15,18,2,8,1
2018,15,18,2,10,2
2018,15,18,2,11,1
2018,15,18,2,12,1
2018,15,18,3,1,1
2018,15,18,3,3,2
2018,15,18,3,4,2
2018,15,18,3,5,3
2018,15,18,3,6,2
2018,15,18,3,7,1
2018,15,18,3,8,3
2018,15,18,3,11,1
2018,15,18,3,12,1
2018,15,18,4,2,1
2018,15,18,4,6,5
2018,15,18,4,9,1
2018,15,18,4,10,4
2018,15,18,4,11,1
2018,15,18,4,12,2
2018,15,18,5,1,1
2018,15,18,5,3,1
2018,15,18,5,4,2
2018,15,18,5,7,4
2018,15,18,5,8,3
2018,15,18,5,9,1
2018,15,18,5,10,2
2018,15,18,5,11,2
2018,15,18,6,1,1
2018,15,18,6,2,2
2018,15,18,6,4,1
2018,15,18,6,6,2
2018,15,18,6,7,2
2018,15,18,6,9,2
2018,15,18,6,10,1
2018,15,19,0,1,1
2018,15,19,0,3,2
2018,15,19,0,4,2
2018,15,19,0,5,4
2018,15,19,0,6,1
2018,15,19,0,7,2
2018,15,19,0,8,1
2018,15,19,0,9,1
2018,15,19,0,10,3
2018,15,19,0,11,1
2018,15,19,0,12,2
2018,15,19,1,2,1
2018,15,19,1,3,1
2018,15,19,1,5,5
2018,15,19,1,6,1
2018,15,19,1,7,3
2018,15,19,1,9,3
2018,15,19,1,10,3
2018,15,19,1,11,2
2018,15,19,1,12,4
2018,15,19,2,1,1
2018,15,19,2,2,1
2018,15,19,2,4,1
2018,15,19,2,7,1
2018,15,19,2,8,1
2018,15,19,2,9,3
2018,15,19,2,10,1
2018,15,19,2,11,1
2018,15,19,3,2,1
2018,15,19,3,3,1
2018,15,19,3,5,1
2018,15,19,3,6,3
2018,15,19,3,7,1
2018,15,19,3,8,3
2018,15,19,3,9,1
2018,15,19,3,10,2
2018,15,19,3,11,3
2018,15,19,3,12,3
2018,15,19,4,3,3
2018,15,19,4,4,2
2018,15,19,4,5,1
2018,15,19,4,6,3
2018,15,19,4,8,5
2018,15,19,4,9,1
2018,15,19,4,11,1
2018,15,19,4,12,1
2018,15,19,5,1,1
2018,15,19,5,2,1
2018,15,19,5,3,2
2018,15,19,5,4,1
2018,15,19,5,5,4
2018,15,19,5,6,1
2018,15,19,5,7,2
2018,15,19,5,8,4
2018,15,19,5,9,2
2018,15,19,5,10,4
2018,15,19,5,11,2
2018,15,19,5,12,1
2018,15,19,6,2,1
2018,15,19,6,3,1
2018,15,19,6,4,1
2018,15,19,6,5,1
2018,15,19,6,6,4
2018,15,19,6,7,3
2018,15,19,6,8,4
2018,15,19,6,9,2
2018,15,19,6,10,1
2018,15,19,6,11,3
2018,15,19,6,12,1
2018,15,20,0,1,1
2018,15,20,0,2,2
2018,15,20,0,3,2
2018,15,20,0,4,2
2018,15,20,0,6,3
2018,15,20,0,7,2
2018,15,20,0,8,1
2018,15,20,0,9,3
2018,15,20,0,10,4
2018,15,20,0,11,4
2018,15,20,0,12,1
2018,15,20,1,1,3
2018,15,20,1,2,2
2018,15,20,1,3,1
2018,15,20,1,5,3
2018,15,20,1,7,4
2018,15,20,1,9,2
2018,15,20,1,10,2
2018,15,20,1,11,2
2018,15,20,1,12,5
2018,15,20,2,1,1
2018,15,20,2,2,1
2018,15,20,2,3,1
2018,15,20,2,5,1
2018,15,20,2,7,1
2018,15,20,2,8,2
2018,15,20,2,9,1
2018,15,20,2,10,1
2018,15,20,2,12,1
2018,15,20,3,1,1
2018,15,20,3,2,3
2018,15,20,3,3,1
2018,15,20,3,5,2
2018,15,20,3,7,1
2018,15,20,3,8,3
2018,15,20,3,9,1
2018,15,20,3,10,2
2018,15,20,3,11,3
2018,15,20,3,12,3
2018,15,20,4,1,1
2018,15,20,4,2,3
2018,15,20,4,4,2
2018,15,20,4,5,2
2018,15,20,4,6,1
2018,15,20,4,7,3
2018,15,20,4,8,1
2018,15,20,4,10,3
2018,15,20,4,11,2
2018,15,20,4,12,1
2018,15,20,5,1,1
2018,15,20,5,3,1
2018,15,20,5,4,4
2018,15,20,5,5,1
2018,15,20,5,6,2
2018,15,20,5,7,2
2018,15,20,5,8,1
2018,15,20,5,10,1
2018,15,20,5,11,1
2018,15,20,5,12,1
2018,15,20,6,2,3
2018,15,20,6,3,2
2018,15,20,6,4,2
2018,15,20,6,7,1
2018,15,20,6,9,5
2018,15,20,6,11,2
2018,15,20,6,12,2
2018,15,21,0,1,1
2018,15,21,0,2,1
2018,15,21,0,3,2
2018,15,21,0,4,2
2018,15,21,0,6,3
2018,15,21,0,7,1
2018,15,21,0,8,1
2018,15,21,0,9,1
2018,15,21,0,10,2
2018,15,21,0,11,1
2018,15,21,0,12,2
2018,15,21,1,2,2
2018,15,21,1,3,2
2018,15,21,1,5,2
2018,15,21,1,9,1
2018,15,21,1,10,1
2018,15,21,1,11,1
2018,15,21,1,12,2
2018,15,21,2,1,2
2018,15,21,2,5,5
2018,15,21,2,7,1
2018,15,21,2,8,3
2018,15,21,2,9,1
2018,15,21,3,1,1
2018,15,21,3,2,1
2018,15,21,3,3,2
2018,15,21,3,4,1
2018,15,21,3,5,1
2018,15,21,3,6,1
2018,15,21,3,8,3
2018,15,21,3,9,4
2018,15,21,3,10,1
2018,15,21,3,12,2
2018,15,21,4,1,4
2018,15,21,4,2,1
2018,15,21,4,3,1
2018,15,21,4,5,2
2018,15,21,4,6,2
2018,15,21,4,7,3
2018,15,21,4,10,1
2018,15,21,4,11,1
2018,15,21,5,2,4
2018,15,21,5,4,2
2018,15,21,5,5,2
2018,15,21,5,6,4
2018,15,21,5,7,2
2018,15,21,5,8,2
2018,15,21,5,9,1
2018,15,21,5,10,2
2018,15,21,5,11,1
2018,15,21,5,12,5
2018,15,21,6,1,4
2018,15,21,6,2,1
2018,15,21,6,5,1
2018,15,21,6,6,4
2018,15,21,6,7,3
2018,15,21,6,8,1
2018,15,21,6,9,2
2018,15,21,6,10,2
2018,15,21,6,11,1
2018,15,21,6,12,1
2018,15,22,0,1,1
2018,15,22,0,2,1
2018,15,22,0,6,2
2018,15,22,0,7,1
2018,15,22,1,2,2
2018,15,22,1,6,1
2018,15,22,1,7,1
2018,15,22,1,8,3
2018,15,22,1,12,2
2018,15,22,2,2,2
2018,15,22,2,3,2
2018,15,22,2,4,3
2018,15,22,2,6,1
2018,15,22,2,8,5
2018,15,22,2,9,1
2018,15,22,2,10,1
2018,15,22,2,11,1
2018,15,22,3,3,2
2018,15,22,3,5,2
2018,15,22,3,7,2
2018,15,22,3,10,2
2018,15,22,4,1,1
2018,15,22,4,2,1
2018,15,22,4,6,1
2018,15,22,4,8,2
2018,15,22,4,10,3
2018,15,22,4,11,2
2018,15,22,4,12,1
2018,15,22,5,6,1
2018,15,22,5,7,1
2018,15,22,5,9,1
2018,15,22,5,10,1
2018,15,22,5,11,3
2018,15,22,5,12,1
2018,15,22,6,1,1
2018,15,22,6,2,5
2018,15,22,6,3,3
2018,15,22,6,4,2
2018,15,22,6,5,2
2018,15,22,6,6,2
2018,15,22,6,7,2
2018,15,22,6,8,1
2018,15,22,6,9,2
2018,15,22,6,11,1
2018,15,22,6,12,3
2018,15,23,0,1,1
2018,15,23,0,2,1
2018,15,23,0,3,1
2018,15,23,0,10,2
2018,15,23,0,12,1
2018,15,23,1,1,1
2018,15,23,1,3,1
2018,15,23,1,5,2
2018,15,23,1,8,1
2018,15,23,1,12,1
2018,15,23,2,2,1
2018,15,23,2,5,1
2018,15,23,2,6,1
2018,15,23,2,8,3
2018,15,23,2,10,1
2018,15,23,2,12,1
2018,15,23,3,1,1
2018,15,23,3,3,2
2018,15,23,3,4,2
2018,15,23,3,6,1
2018,15,23,3,8,1
2018,15,23,4,1,2
2018,15,23,4,5,1
